,id,online_id,year,quarter,service,value,program,theme,media_type,pubdate,headline,objective1,objective2,objective3
2220,28565,2b071e50-7620-4acc-a693-7b9d8b70ab4f,2019,1,Bengali,4,VEO,Human Rights,article,2018-06-26,,Impede the spread of extremist ideology in the AOR,,
2221,28566,2d3355c8-9ca7-4b84-90ae-51f870bd7d75,2019,1,Bengali,4,VEO,VEO Consequences,article,2018-02-02,,Reduce effectiveness of VEO recruiting efforts,,
2222,28567,2d4fd521-5a16-4da6-8888-03abb976053c,2019,1,Bengali,4,VEO,Open Society,article,2018-11-09,,Impede the spread of extremist ideology in the AOR,,
2223,28568,31d7e475-22c7-450a-b7ef-522f19e31a10,2019,1,Bengali,4,VEO,Human Rights,article,2018-09-11,,Impede the spread of extremist ideology in the AOR,,
2224,28569,32f54965-8b8c-4fae-9f3d-31d2b71dfa2a,2019,1,Bengali,4,VEO,VEO Ideology,article,2015-12-03,,Reduce support for radical Islam and terrorism,,
2225,28570,330d558e-5682-414a-8e65-da530cd27e18,2019,1,Bengali,4,VEO,VEO Consequences,article,2018-03-07,,Reduce effectiveness of VEO recruiting efforts,,
2226,28571,38f72b04-3d8f-42de-a43d-77dc1de85827,2019,1,Bengali,4,VEO,Economy,article,2018-02-23,,Reduce support for radical Islam and terrorism,,
2227,28572,3b37a5ff-d798-4d5c-becc-ac2eb5eab2bc,2019,1,Bengali,4,VEO,Anti-Crime,article,2018-07-30,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2228,28573,43b36c91-5a9d-4e22-a699-de215e0d0299,2019,1,Bengali,4,VEO,Rule of Law,article,2016-06-01,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2229,28574,47e50526-6c31-45e9-aded-4c57242533e1,2019,1,Bengali,4,VEO,Regional Cooperation,article,2017-10-04,,Increase regional stability,,
2230,28575,48bff70c-abcd-4281-9984-1f8b67788d54,2019,1,Bengali,4,VEO,Rule of Law,article,2015-03-24,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2231,28576,56ddb3e7-f18d-43ee-9504-732ca3e7a9f5,2019,1,Bengali,4,VEO,Rule of Law,article,2015-08-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2232,28577,60c35802-df4b-40dc-bd7a-77919b47fff1,2019,1,Bengali,4,VEO,SESI,article,2016-03-11,,None,,
2233,28578,62459327-ce6b-4ad5-8a9d-ea3a799a7b4b,2019,1,Bengali,4,VEO,Democratic Processes,article,2018-03-27,,Impede the spread of extremist ideology in the AOR,,
2234,28579,629fd032-38c7-4be8-8fbd-10ad3e264af1,2019,1,Bengali,4,VEO,Regional Cooperation,article,2017-08-01,,Increase regional stability,,
2235,28580,6a4e02c1-0c34-4e4e-8695-3b3e09a43090,2019,1,Bengali,4,VEO,Rule of Law,article,2017-05-19,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2236,28581,6b2b40ab-2a61-41d0-9dea-70ff22c2809a,2019,1,Bengali,4,VEO,Open Society,article,2018-03-13,,Impede the spread of extremist ideology in the AOR,,
2237,28582,6c7d6ef5-8b55-43a8-9788-8e9330f8f151,2019,1,Bengali,4,VEO,Human Rights,article,2017-11-13,,Impede the spread of extremist ideology in the AOR,,
2238,28583,6f0280ab-779b-4bb4-b6d5-d9c7ee05a11e,2019,1,Bengali,4,,,,,,,,
2239,28584,6fe1414e-e5be-4823-9a84-e02cc9928cc3,2019,1,Bengali,4,VEO,Regional Cooperation,article,2017-05-05,,Increase regional stability,,
2240,28585,72368238-4aed-4abf-ba9a-3dbba1988398,2019,1,Bengali,4,VEO,Smuggling/Trafficking,article,2015-06-04,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2241,28586,739170a5-39de-4565-b3a7-0c38b3bc3bf2,2019,1,Bengali,4,VEO,Human Rights,article,2018-06-13,,Impede the spread of extremist ideology in the AOR,,
2242,28587,754695f5-3202-4690-b5a1-8cd1f66a37d4,2019,1,Bengali,4,VEO,Tolerance,article,2018-08-10,,Impede the spread of extremist ideology in the AOR,,
2243,28588,76f337c6-e9f4-410e-96b3-4ffc883cdc49,2019,1,Bengali,4,VEO,Anti-Crime,article,2016-01-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2244,28589,78314ff4-b806-4e08-89b8-d73487fb88f7,2019,1,Bengali,4,VEO,Human Rights,article,2017-11-02,,Impede the spread of extremist ideology in the AOR,,
2245,28590,792e20cb-05fd-4eae-acd2-2d776517ecc0,2019,1,Bengali,4,VEO,Human Rights,article,2015-08-31,,Impede the spread of extremist ideology in the AOR,,
2246,28591,79f8c484-b57c-4c5f-ac43-d301586b79b6,2019,1,Bengali,4,VEO,Human Rights,article,2015-11-25,,Impede the spread of extremist ideology in the AOR,,
2247,28592,7c1ea56b-4907-4f34-b3ad-edb61fc591f4,2019,1,Bengali,4,VEO,Human Rights,article,2015-06-11,,Impede the spread of extremist ideology in the AOR,,
2248,28593,81c22dba-cfa5-4324-a8f2-7b6a65a37c58,2019,1,Bengali,4,VEO,Economy,article,2017-10-24,,Reduce support for radical Islam and terrorism,,
2249,28594,82d92058-a760-410b-a57c-448a0f32eaca,2019,1,Bengali,4,VEO,Democratic Processes,article,2016-05-19,,Impede the spread of extremist ideology in the AOR,,
2250,28595,8cc4257f-e952-45dc-8a48-4a2ba2cf51e0,2019,1,Bengali,4,VEO,Human Rights,slideshow,2018-08-22,,Impede the spread of extremist ideology in the AOR,,
2251,28596,8fdc5de6-3f1f-428d-a409-8aa6b102467e,2019,1,Bengali,4,VEO,VEO Consequences,article,2016-05-15,,Reduce effectiveness of VEO recruiting efforts,,
2252,28597,a1e6dfe9-e3c8-413b-a11f-404179631625,2019,1,Bengali,4,VEO,Human Rights,article,2018-04-26,,Impede the spread of extremist ideology in the AOR,,
2253,28598,a23b1b0b-5632-468a-bc7f-14adfcd8e31a,2019,1,Bengali,4,VEO,Anti-Crime,article,2017-11-14,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2254,28599,a62f0b95-4896-421d-a3a0-e611b7466943,2019,1,Bengali,4,VEO,Anti-Drugs,article,2018-07-11,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2255,28600,a8af4dc8-2a8e-4410-87e6-939cfd5c061a,2019,1,Bengali,4,VEO,Rule of Law,article,2016-08-09,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2256,28601,a994ea5c-2f31-4cd0-bbee-619e75c72a4a,2019,1,Bengali,4,VEO,SESI,article,2015-12-17,,None,,
2257,28602,afd39e79-e2ec-4db8-9153-c1640b771ea3,2019,1,Bengali,4,VEO,Smuggling/Trafficking,article,2017-06-27,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2258,28603,b340330f-140a-4078-bdae-5c8f1a026d1f,2019,1,Bengali,4,VEO,Economy,article,2016-03-02,,Reduce support for radical Islam and terrorism,,
2259,28604,b4049080-d1a3-49f6-81b4-906a27db9a13,2019,1,Bengali,4,VEO,Economy,article,2015-07-10,,Reduce support for radical Islam and terrorism,,
2260,28605,b4f24ee7-08b1-49f3-8e8a-75a88e81c838,2019,1,Bengali,4,VEO,Human Rights,article,2017-09-29,,Impede the spread of extremist ideology in the AOR,,
2261,28606,b5f34ac9-34a5-4a40-b844-1dbbc22469f4,2019,1,Bengali,4,VEO,Regional Cooperation,article,2018-04-09,,Increase regional stability,,
2262,28607,b64723ed-c6c7-4659-9d41-91b3b75bee11,2019,1,Bengali,4,VEO,Open Society,article,2015-12-28,,Impede the spread of extremist ideology in the AOR,,
2263,28608,b6d53e46-63ee-463d-9dc7-9d7815ce74d3,2019,1,Bengali,4,VEO,Moderate Islam,article,2015-06-03,,Impede the spread of extremist ideology in the AOR,Reduce support for radical Islam and terrorism,
2264,28609,b9fd2298-7e2e-46f7-91f1-5d0f2ac6ed8a,2019,1,Bengali,4,VEO,Tolerance,article,2018-07-09,,Impede the spread of extremist ideology in the AOR,,
2265,28610,bc03533d-bba7-4f3d-8caa-11c1cb8cf66b,2019,1,Bengali,4,VEO,Human Rights,article,2018-03-23,,Impede the spread of extremist ideology in the AOR,,
2266,28611,bdeda166-ca88-4361-b779-302e78a8f491,2019,1,Bengali,4,VEO,Human Rights,article,2016-05-17,,Impede the spread of extremist ideology in the AOR,,
2267,28612,bef2391b-df3f-4a73-8579-2a51a6a9e0fd,2019,1,Bengali,4,VEO,Economy,article,2017-07-31,,Reduce support for radical Islam and terrorism,,
2268,28613,bf93b3e8-285a-4d7b-a3ac-dea43048638b,2019,1,Bengali,4,VEO,Rule of Law,article,2017-06-14,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2269,28614,c48e06d8-59c8-422f-98d7-17f13ed9d1ae,2019,1,Bengali,4,VEO,Economy,article,2015-06-15,,Reduce support for radical Islam and terrorism,,
2270,28615,c523c5d1-6a98-4321-95d4-fe7be918e1aa,2019,1,Bengali,4,VEO,VEO Consequences,article,2017-06-29,,Reduce effectiveness of VEO recruiting efforts,,
2271,28616,c7b3cfe3-a5ea-436c-95fb-a3bea19090d5,2019,1,Bengali,4,VEO,Economy,article,2015-07-03,,Reduce support for radical Islam and terrorism,,
2272,28617,caa14bf1-f125-4906-bb4e-fac0053e324e,2019,1,Bengali,4,VEO,Open Society,article,2017-09-28,,Impede the spread of extremist ideology in the AOR,,
2273,28618,ce1c2eae-d3ca-4b29-ad47-30e442e4e396,2019,1,Bengali,4,VEO,Smuggling/Trafficking,article,2017-11-17,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2274,28619,ce4f2257-04e5-42b1-884e-f06687b285af,2019,1,Bengali,4,VEO,Anti-Crime,article,2015-06-18,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2275,28620,cf8bcfd1-2316-4303-86eb-7ba32f89c015,2019,1,Bengali,4,VEO,SESI,article,2015-04-24,,None,,
2276,28621,d18e7d14-b734-49bd-bf25-3fd36f507997,2019,1,Bengali,4,VEO,Judicial Process,article,2016-09-27,,Reduce criminal influence throughout the region,,
2277,28622,d5fdb96d-a973-403f-ad84-7c6600975010,2019,1,Bengali,4,VEO,Human Rights,article,2017-01-17,,Impede the spread of extremist ideology in the AOR,,
2278,28623,d98b770b-384d-4dd9-9e47-61b45b2b1372,2019,1,Bengali,4,VEO,Anti-Crime,article,2018-12-04,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2279,28624,e098118a-c29e-44dd-9d19-ad07b8013a59,2019,1,Bengali,4,VEO,Smuggling/Trafficking,article,2016-09-19,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2280,28625,e34078eb-7551-40cd-84c1-6fbed9cd3b7a,2019,1,Bengali,4,VEO,Democratic Processes,article,2016-07-19,,Impede the spread of extremist ideology in the AOR,,
2281,28626,e5fd703d-e8d2-405c-9519-6433d1d8348b,2019,1,Bengali,4,VEO,Anti-Crime,article,2018-03-30,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2282,28627,ee0fe27d-46e6-40a7-89e7-9d9188ad024e,2019,1,Bengali,4,VEO,VEO Consequences,article,2017-07-01,,Reduce effectiveness of VEO recruiting efforts,,
2283,28628,eea0433a-9370-4bc7-91f1-e36b2d3cd34d,2019,1,Bengali,4,VEO,VEO Consequences,article,2018-09-18,,Reduce effectiveness of VEO recruiting efforts,,
2284,28629,efdffc7f-7d76-4947-95f3-fbc4849d16f7,2019,1,Bengali,4,VEO,Rule of Law,article,2016-08-30,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2285,28630,f148d142-5998-4ae9-82f8-8732274012d7,2019,1,Bengali,4,VEO,Human Rights,article,2018-04-24,,Impede the spread of extremist ideology in the AOR,,
2286,28631,f222e9b2-d934-43a4-82e6-f8a9d7539b8e,2019,1,Bengali,4,VEO,Positive Coalition/US Image,article,2017-03-30,,Counter VEO propaganda,,
2287,28632,f289f7b1-33ac-4469-b45e-8364a9784882,2019,1,Bengali,4,VEO,Rule of Law,article,2018-09-04,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2288,28633,f3eb8545-b081-4bea-8e23-bba0f92131aa,2019,1,Bengali,4,VEO,Human Rights,article,2017-11-03,,Impede the spread of extremist ideology in the AOR,,
2289,28634,fe809121-af82-4549-a653-6f2880724116,2019,1,Bengali,4,VEO,Anti-Crime,article,2016-02-03,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2290,28635,012bfa46-4063-4184-b159-2782cc11c881,2019,1,Bengali,3,,,,,,,,
2291,28636,013deefa-3803-4c20-ad6e-b0bb036b9439,2019,1,Bengali,3,VEO,VEO Consequences,article,2016-10-28,,Reduce effectiveness of VEO recruiting efforts,,
2292,28637,019f99fa-e14f-401f-95c2-c075d752fdf0,2019,1,Bengali,3,,,,,,,,
2293,28638,0580b39b-19b3-4043-a43d-4d2e6a9d7462,2019,1,Bengali,3,VEO,Human Rights,article,2017-10-12,,Impede the spread of extremist ideology in the AOR,,
2294,28639,076ee802-04e0-40f1-a151-3be55e915a7b,2019,1,Bengali,3,VEO,Human Rights,article,2018-11-14,,Impede the spread of extremist ideology in the AOR,,
2295,28640,092d2eaf-f396-49af-a201-c3b204c78d6f,2019,1,Bengali,3,VEO,Smuggling/Trafficking,article,2016-10-07,,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",,
2296,28641,0af613d9-6f15-4eac-9e71-d3521132f2ce,2019,1,Bengali,3,VEO,Democratic Processes,article,2016-08-01,,Impede the spread of extremist ideology in the AOR,,
2297,28642,0cb96cf6-af92-4108-bd4e-ab4e3bdf448c,2019,1,Bengali,3,VEO,Open Society,article,2018-01-16,,Impede the spread of extremist ideology in the AOR,,
2298,28643,0dfaf087-214e-4c06-bc39-2eae44a94d29,2019,1,Bengali,3,,,,,,,,
2299,28644,105890cf-be34-497d-ae61-704bd7dd6385,2019,1,Bengali,3,VEO,Anti-Crime,article,2018-07-31,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2300,28645,131b42f9-9bb2-439f-b454-175864daca2e,2019,1,Bengali,3,VEO,Open Media,article,2017-04-03,,Counter VEO propaganda,,
2301,28646,134c7d92-2153-4588-8439-23ce3e2df059,2019,1,Bengali,3,VEO,Human Rights,article,2018-05-18,,Impede the spread of extremist ideology in the AOR,,
2302,28647,13763591-4290-43ff-b64c-664f6eeb3ba6,2019,1,Bengali,3,VEO,Rule of Law,article,2016-08-10,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2303,28648,138030a0-5f1c-4061-a8a5-a262e044bbaa,2019,1,Bengali,3,VEO,Democratic Processes,article,2016-12-28,,Impede the spread of extremist ideology in the AOR,,
2304,28649,1508dabf-60d0-44e1-82cc-070b7f25109c,2019,1,Bengali,3,VEO,VEO Consequences,article,2018-02-28,,Reduce effectiveness of VEO recruiting efforts,,
2305,28650,1509660a-cd9d-49e9-84f6-e57f9fac1740,2019,1,Bengali,3,VEO,Employment (Jobs),article,2015-11-16,,Reduce effectiveness of VEO recruiting efforts,,
2306,28651,17ea2d8f-0752-43d4-99b4-240023f406f5,2019,1,Bengali,3,VEO,VEO Consequences,article,2015-12-30,,Reduce effectiveness of VEO recruiting efforts,,
2307,28652,180233a4-8cc9-4383-8289-62c9c5aeb02d,2019,1,Bengali,3,VEO,Employment (Jobs),article,2016-04-06,,Reduce effectiveness of VEO recruiting efforts,,
2308,28653,1b7b4f59-1ef6-407c-b6f7-d82c1e1aa371,2019,1,Bengali,3,VEO,BD-economy,article,2015-07-30,উন্নয়ন ও বৈষম্য চলছে হাত ধরাধরি করে,,,
2309,28654,1f6bf6b7-fe2c-4062-95b4-db1a4b42c2f1,2019,1,Bengali,3,VEO,Human Rights,article,2018-03-08,,Impede the spread of extremist ideology in the AOR,,
2310,28655,23de8bfa-314f-47bc-bde7-a0d5673bebfa,2019,1,Bengali,3,VEO,Human Rights,article,2015-12-08,,Impede the spread of extremist ideology in the AOR,,
2311,28656,26ec5fc9-ad76-475b-8b48-774cdcdfe613,2019,1,Bengali,3,VEO,Employment (Jobs),article,2018-10-03,,Reduce effectiveness of VEO recruiting efforts,,
2312,28657,27eb67f6-021a-4b6e-9a41-40e63e403d5f,2019,1,Bengali,3,VEO,Anti-Crime,article,2017-10-26,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2313,28658,2925423f-cd27-4d8e-9a38-0333f3b9ad59,2019,1,Bengali,3,VEO,Employment (Jobs),article,2017-05-01,,Reduce effectiveness of VEO recruiting efforts,,
2314,28659,2b728903-9bd3-42ae-977c-c0b02661074b,2019,1,Bengali,3,VEO,VEO Consequences,article,2015-08-19,,Reduce effectiveness of VEO recruiting efforts,,
2315,28660,2c7f7506-9db3-4f43-b7dc-6644374219b9,2019,1,Bengali,3,VEO,Human Rights,article,2016-01-21,,Impede the spread of extremist ideology in the AOR,,
2316,28661,2f5f14aa-93ff-44e1-a6fa-8672bb247f69,2019,1,Bengali,3,VEO,VEO Consequences,article,2016-06-13,,Reduce effectiveness of VEO recruiting efforts,,
2317,28662,3161b330-9b6c-4abb-bc20-a23cb10e5cc8,2019,1,Bengali,3,VEO,Economy,article,2017-11-30,,Reduce support for radical Islam and terrorism,,
2318,28663,34fae59e-b2f2-4fab-b205-229e680bba14,2019,1,Bengali,3,VEO,Anti-Crime,article,2017-02-27,,Reduce criminal influence throughout the region,"Reduce trafficking and smuggling of persons, weapons, narcotics, and other illicit items, particularly those that facilitate terrorism",
2319,28664,39644468-ba58-4b6b-ae33-b706492c353a,2019,1,Bengali,3,VEO,Human Rights,article,2016-04-14,,Impede the spread of extremist ideology in the AOR,,
2320,28665,3d35296e-9023-4473-9459-0c812a905b36,2019,1,Bengali,3,VEO,Democratic Processes,article,2017-05-10,,Impede the spread of extremist ideology in the AOR,,
2321,28666,3d89e7cf-42f3-443a-aaf9-8b1e3490e370,2019,1,Bengali,3,VEO,VEO Consequences,article,2018-02-21,,Reduce effectiveness of VEO recruiting efforts,,
2322,28667,402af477-3681-41da-8380-3ce6900b0576,2019,1,Bengali,3,VEO,Tolerance,article,2017-05-04,,Impede the spread of extremist ideology in the AOR,,
2323,28668,40e94ce2-e26e-4f18-a45e-7acf45653d7c,2019,1,Bengali,3,VEO,Regional Cooperation,article,2018-05-23,,Increase regional stability,,
